observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/LUX,2024,39650000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/LUX,2024,0.0091,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/LUX,2024,-5.04,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MAC,2024,960000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MAC,2024,0.0002,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MAC,2024,-77.96,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MKD,2024,36640000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MKD,2024,0.0084,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MKD,2024,31.33,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MDG,2024,231910000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MDG,2024,0.0531,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MDG,2024,-55.86,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MWI,2024,87180000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MWI,2024,0.0199,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MWI,2024,-23.95,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MYS,2024,7262150000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MYS,2024,1.6615,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MYS,2024,1.48,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MDV,2024,891890000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MDV,2024,0.2041,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MDV,2024,87.08,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MLI,2024,119620000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MLI,2024,0.0274,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MLI,2024,-9.71,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MLT,2024,496110000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MLT,2024,0.1135,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MLT,2024,58.63,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MHL,2024,2190000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MHL,2024,0.0005,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MHL,2024,358.04,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MTQ,2024,4590000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MTQ,2024,0.001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MTQ,2024,-11.52,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MRT,2024,96380000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MRT,2024,0.0221,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MRT,2024,-34.24,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MUS,2024,778030000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MUS,2024,0.178,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MUS,2024,68.15,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MYT,2024,7570000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MYT,2024,0.0017,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MYT,2024,35.73,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MEX,2024,5324230000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MEX,2024,1.2182,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MEX,2024,2.46,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/FSM,2024,620000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/FSM,2024,0.0001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/FSM,2024,4.73,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MDA,2024,12510000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MDA,2024,0.0029,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MDA,2024,4.32,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MCO,2024,2360000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MCO,2024,0.0005,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MCO,2024,-15.43,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MNG,2024,33150000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MNG,2024,0.0076,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MNG,2024,-2.22,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MNE,2024,34910000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MNE,2024,0.008,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MNE,2024,23.46,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MSR,2024,120000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MSR,2024,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MSR,2024,-17.35,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MAR,2024,1032580000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MAR,2024,0.2362,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MAR,2024,-1.39,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MOZ,2024,1996000000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MOZ,2024,0.4567,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MOZ,2024,-20.37,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MMR,2024,670370000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MMR,2024,0.1534,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MMR,2024,-16.93,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/MNP,2024,310000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/MNP,2024,0.0001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/MNP,2024,69.02,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NAM,2024,453480000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NAM,2024,0.1038,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NAM,2024,88.48,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NRU,2024,90000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NRU,2024,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NRU,2024,-71.81,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NPL,2024,7040980000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NPL,2024,1.6109,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NPL,2024,-12.85,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NLD,2024,22366860000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NLD,2024,5.1174,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NLD,2024,3.46,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ANT,2024,21430000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ANT,2024,0.0049,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ANT,2024,-30.9,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NCL,2024,15400000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NCL,2024,0.0035,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NCL,2024,-17.44,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NZL,2024,538330000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NZL,2024,0.1232,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NZL,2024,-1.74,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NIC,2024,132310000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NIC,2024,0.0303,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NIC,2024,21.73,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NER,2024,47220000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NER,2024,0.0108,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NER,2024,-43.68,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NGA,2024,3626400000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NGA,2024,0.8297,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NGA,2024,-29.71,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NIU,2024,0,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NFK,2024,20000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NFK,2024,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NFK,2024,-9.94,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/NOR,2024,403080000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/NOR,2024,0.0922,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/NOR,2024,-29.18,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/OMN,2024,4426470000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/OMN,2024,1.0128,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/OMN,2024,-1.13,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PAK,2024,1188850000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PAK,2024,0.272,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PAK,2024,89.58,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PLW,2024,150000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PLW,2024,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PLW,2024,-34.07,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PAN,2024,296530000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PAN,2024,0.0678,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PAN,2024,-5.73,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PNG,2024,70060000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PNG,2024,0.016,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PNG,2024,-18.38,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PRY,2024,212250000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PRY,2024,0.0486,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PRY,2024,35.76,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PER,2024,920090000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PER,2024,0.2105,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PER,2024,6.27,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PHL,2024,2097170000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PHL,2024,0.4798,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PHL,2024,0.14,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PCN,2024,0,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PCN,2024,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PCN,2024,263.77,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/POL,2024,2436270000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/POL,2024,0.5574,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/POL,2024,4.87,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PRT,2024,1183800000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PRT,2024,0.2708,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PRT,2024,17.74,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/PRI,2024,140530000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/PRI,2024,0.0322,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/PRI,2024,-47.73,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/QAT,2024,1700010000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/QAT,2024,0.389,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/QAT,2024,-13.56,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/REU,2024,45330000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/REU,2024,0.0104,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/REU,2024,-3.98,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ROU,2024,1778050000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ROU,2024,0.4068,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ROU,2024,138.86,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/RUS,2024,4261310000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/RUS,2024,0.975,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/RUS,2024,35.41,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/RWA,2024,133500000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/RWA,2024,0.0305,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/RWA,2024,-7.15,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/ESH,2024,70000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/ESH,2024,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/ESH,2024,129.16,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/WSM,2024,1920000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/WSM,2024,0.0004,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/WSM,2024,57.87,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/SMR,2024,520000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/SMR,2024,0.0001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
country/SMR,2024,11.49,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInUSD
country/STP,2024,1530000,Exports_EconomicActivity_ExportSourceIndia,USD,ExportsInUSD
country/STP,2024,0.0004,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInUSD
